N,alpha,beta,gamma
3.2591292773753344,1.0259047215534114,1.8290271353788812,2.093675034842123
3.9262653784540844,1.1137056459447898,1.9073662049992683,2.0872620886810656
3.051949849125537,1.015171026897766,1.7241355679392294,2.1158500519955856
2.669021337351543,0.9408834966438169,1.7013464833729555,2.111579254167282
4.140645383197426,1.150163758310965,1.8699620652066953,2.1103790305280588
3.3421898804132373,1.0231211730927643,1.8425383772384683,2.0944494211187332
2.0088359002163223,0.7713723475569687,1.6731348835837754,2.093092760931021
1.6605116867726124,0.7313721467104564,1.4047711145357247,2.1700127825277127
2.540315387975651,0.9176810962772385,1.6980843200327957,2.11256645010466
2.509898447847086,0.8935572056261395,1.6881272688823934,2.115770764050069
4.358654527522283,1.1640257760646822,1.9508586121324571,2.0816777702382283
4.309102256651796,1.165614473913306,1.9412809592813274,2.091212142512317
2.2903577139887905,0.8553883874304482,1.659153199883732,2.1089253711685783
3.567219447052429,1.0476641544192358,1.9515685538377547,2.0651389347933855
1.5918898929417291,0.6828246940955093,1.439450352016463,2.155177369669738
6.6910407009323905,1.348826671617376,2.264259924294143,2.0321099632093973
2.1092457907325812,0.8375084454213145,1.6196548422855546,2.1180224024918664
4.311848124475291,1.1722349692222902,1.9456586995875402,2.081977157282017
2.8613475813140528,0.9597673430233565,1.786164737426269,2.0890845697996974
3.985322811746985,1.1120253249141419,1.9667377097173224,2.0689448507286112
1.7646662640062294,0.7186157403842215,1.5618975101215635,2.123806930957644
3.1879519721998073,1.0258538139051434,1.8115452250593447,2.094550765449928
4.237602102307592,1.1467085431432786,1.9364696699768293,2.080896479706965
2.2569444298092716,0.8628425912924849,1.602120987129111,2.1457120417252744
4.13204178087679,1.103096079730485,2.0016204085866685,2.0746819098271945
3.2494803330537274,0.996457224006721,1.8598043360680663,2.1028190628544983
5.517690907485011,1.2334593085993848,2.1526962149681674,2.051084792197819
3.5632414947897324,1.0845097154602996,1.809942943467041,2.107860870392025
2.4441976859850203,0.8877343196798634,1.6650394072727959,2.117437701778057
3.294277142408695,1.0457919673801002,1.7696438307530835,2.1109172609762004
3.616559955616328,1.089658630995961,1.7846114272225835,2.12173391111048
3.9210478676637788,1.100867249302617,1.9355069711589346,2.0807397478453575
4.1656987875708245,1.1561558707364674,1.918230185845639,2.0855919591840406
5.968289731873423,1.3300456079307443,2.008635066124385,2.0988887301635026
3.6081733847972646,1.06544882614875,1.9053620980297317,2.0830585396417516
2.869463951002099,1.008592032562874,1.648708445613132,2.138708252699464
3.0364218309810997,0.980470540157129,1.8055603619609588,2.0972419900859514
3.7710904866120076,1.096455817719263,1.8393126203553587,2.1069846598038158
2.322605387395849,0.8765723308946556,1.5720996805214082,2.1486561260702737
2.616996945396365,0.912095760717113,1.7587934770489024,2.095598007231478
2.782119135104864,0.9433058277851929,1.7421795005964804,2.1088122190002565
4.271861793268467,1.1542361763476823,1.983585881691311,2.065399568435303
2.7680758913492296,0.9561813420785442,1.7040860036055843,2.1258851894198365
2.9622161320591838,0.9766770427535376,1.7374784023842245,2.11806176156513
6.316157190010022,1.3099500017599948,2.1980481229335007,2.055934410923865
3.1123261923444088,1.001278478581557,1.7763224849420676,2.107076721428808
3.827881807992939,1.116096359510011,1.842035625847608,2.10042194167299
2.827925192106329,0.9690292751459892,1.730085912250585,2.098398849170803
2.677985688029566,0.9139768625969181,1.7708208802966283,2.0905396373021015
4.05110291318061,1.1045487438315584,1.9815365626905637,2.0705579270130237
2.079965627946747,0.8233610061074663,1.5261166811925666,2.1575590716453146
1.874682557812219,0.763834726745965,1.5731270279224068,2.1225118035633477
2.9152543191272273,0.9796375768990019,1.753373161301505,2.1035297897035865
2.3152871061180416,0.8756417236151347,1.5629745821628753,2.149077774524954
3.9656256761785564,1.1350130027790517,1.8411159929917214,2.109675351991905
2.8503403450452787,0.9257045717102308,1.7948626266312029,2.102457335832885
4.229556884020885,1.1309039741730325,1.9529868346279344,2.093780086422187
2.8329573214914427,0.948278056309915,1.7747065787260492,2.0983968237496327
4.939390135657086,1.2211882743193967,2.0414954200627053,2.06319235901179
4.189697139893176,1.1307203675470106,1.922933742187487,2.088427856752655
2.5587193436590296,0.9214551205653867,1.6804107203180771,2.1161298290106605
3.4106675060247102,1.049122860696142,1.8186385541513668,2.1019131934532864
4.956120396253804,1.1918690387852753,2.076837695308638,2.0624720832427017
5.486030562044073,1.2522221801364823,2.1467242940351112,2.0499038437917863
2.4683056825445844,0.9082130006759072,1.6760362892159484,2.1165804467718616
8.363205807711728,1.4803943769965802,2.2574667122647365,2.058333898079023
3.0123860473934756,0.9713336730182357,1.7929898946189684,2.0951364292048837
5.065556132362649,1.216347499047016,2.1147070183539585,2.058710469299931
3.8313052555965306,1.0939406857742993,1.9232773187525452,2.0854743799301314
2.637027963672523,0.9368748244551046,1.6491057165736498,2.1330040149233214
3.9627062601355596,1.1196738783213451,1.902628437644819,2.0894646500749676
2.444332116158762,0.8836292079896529,1.6838998603612967,2.117009405880602
3.173198091126439,0.9988230326145541,1.8109753186189543,2.0947400379883434
3.311580019555829,1.0355079775304181,1.8212908822087115,2.0922737261857263
3.1313304820666374,1.0072969482610619,1.8241163506310651,2.0913464351112867
4.330919660152991,1.1675365221256129,1.9445349431871806,2.0792319242959745
3.083652298548297,1.0119901843797934,1.7363163272073794,2.115882100418044
3.743849949801165,1.1066659228685762,1.8615748623404371,2.100750899283632
3.333923268300875,1.019767666765897,1.906265012642432,2.0737825691958482
3.722469096110607,1.062694865162941,1.9276784349614977,2.083283982793567
3.339894816569181,1.0244831414083584,1.8536857877041675,2.0892824423548424
3.1440019025012442,1.0282781311770341,1.73081582101609,2.1140993647627684
1.9879807777214342,0.8006658957287996,1.5861896338636838,2.1260205198258677
2.242440286323922,0.8377488178114187,1.6522103391635161,2.1123748798301762
3.2680223488666247,1.0267337761711306,1.816590269682825,2.0895246679634814
4.660464205794462,1.1838885797146053,2.029103835855079,2.069603813463383
4.561721954205567,1.1620834185629718,2.0203017493817845,2.0697052205251016
2.9665393375646074,0.9786287081367092,1.772092543105931,2.1030472489334295
2.853296661288912,0.973058588628691,1.7422070476384728,2.1028085903757545
3.38321100869727,1.0173211392164383,1.882033620409872,2.0842316567144397
2.9865964232603726,0.9942941815945897,1.7693106069732678,2.1009187765128665
2.9190862711619556,0.941086202958293,1.8315102269537549,2.091155017919075
4.876730952441781,1.2328264676621334,1.975996602152463,2.091145790042686
5.169244793869879,1.2276363980965799,2.032671106949581,2.0798305863103135
3.124471756217732,0.9957654377560647,1.8118013994117774,2.0962264620150983
3.757413933116328,1.0742208843977212,1.883573511931094,2.0927423993135172
3.4858215182823256,1.055966962191175,1.8367956911299843,2.1056699405556927
3.809396790507509,1.0698177915391387,1.954855933024306,2.072746688671801
4.366654725820343,1.1348951463662136,1.9946381004373146,2.080549504420128
3.3228853943212946,1.0400498750444938,1.779199826428944,2.108935483957877
2.4952879098780487,0.9032732380206733,1.635834264285659,2.1275966070255437
2.156524462809729,0.8466249170359222,1.5737768697020846,2.135610498957348
3.2903011972701455,1.0249579347690259,1.7760532053381333,2.1109277407322025
4.658219218106863,1.192138326562237,1.9714385430547898,2.077642559034595
3.96887922632115,1.1343822351942439,1.8730396038159955,2.09680036701511
2.6150345704883784,0.9210126325958818,1.7275104978103955,2.1045729450027317
2.1182861550884775,0.8196522390475632,1.6110444128945625,2.1244976131277475
2.5194713484980706,0.8978296598314858,1.6890080213971976,2.1162968134536664
4.427580643920786,1.1623939653009863,1.969934078119385,2.078468816681812
3.5877747605813193,1.0677302720886483,1.9054796951643522,2.081016857942168
3.0964052608371153,0.9989643074327772,1.7831893683597495,2.103606943541583
3.6432763239083545,1.0954589602799358,1.7746290119180577,2.124381138764376
8.060603957106013,1.4608821438181323,2.247802452325525,2.046837216263601
2.285633560051499,0.8803307848939216,1.6044875499637046,2.122483389273733
3.636103213930397,1.0621776587969993,1.8791343523871495,2.0900832507782092
1.8854609016240935,0.7418371207984169,1.6215731751710485,2.110254706279469
3.3058686694688544,1.0345474938815697,1.8632466105997345,2.0830488093691937
3.670028477584031,1.0801164226291136,1.88689680277509,2.092196543038477
1.6596285340203862,0.7128649096840318,1.4722445921860532,2.143786982002815
4.758398886531063,1.208217345036669,2.070837306182072,2.052740996802431
2.394027425080374,0.8869821328435501,1.6935041461402396,2.1024876953357974
2.6470291363016254,0.9281896152779083,1.7065345348014023,2.109443953646558
2.5226598156928834,0.8944263466123472,1.6585981098985296,2.1308071667959285
4.211173819330892,1.1270748931397974,1.9965220110524895,2.071245797806463
2.7427355365891977,0.9382618863965865,1.6983470267942857,2.113414732331318
3.0229693101927295,1.0231535022594511,1.7138803379697887,2.1241144871443507
2.8488413077790553,0.9624702163222048,1.70854948754182,2.124465111665512
4.198196789476854,1.143859796155766,1.9770731155839492,2.075392488088526
3.766569226647567,1.0900180371431762,1.9326016243340627,2.078234733100578
3.3359277981671434,1.0082264407164592,1.9063444464134285,2.0723085606956775
3.8648661972823195,1.0922056597769558,1.9160304712493281,2.0797443474497226
2.8943928424810705,0.9938618619897894,1.682783112491982,2.1348862058370472
4.111105331403423,1.1203460619870873,1.9906277043357634,2.0650871354929823
2.469194881875551,0.8819673343571174,1.6742279029159453,2.116320685673232
3.347976842952729,1.0416195730897717,1.7858180619206512,2.106852223188239
2.033442157357663,0.8141767520992126,1.6096273164799852,2.1116127120769566
2.5858483676113675,0.9217124665530446,1.6692121083930502,2.1264101796287735
3.9987380474206824,1.1267166060313312,1.9238236515925822,2.081863680682175
4.003963216291735,1.152394129598611,1.792458178155181,2.124928541145226
4.968394438267117,1.1968340899171277,2.0570099676014726,2.072426476770844
3.13979281588432,0.9900862354253318,1.8512890448495223,2.093768203213286
3.845233463476974,1.0999936339827179,1.8895933997082663,2.086586905263541
3.7186832459494337,1.0392373255663085,1.9074455324713346,2.0981200212838775
2.9415133238581292,1.0058059260989745,1.7480531671508177,2.1045740464299434
3.7089979473785086,1.0660887397948142,1.9376371309710017,2.0717863466092097
4.133107827944845,1.1178450306491245,1.9632406478233586,2.073989672231827
2.688640160258845,0.9404268293674589,1.7180453165481389,2.1161288459863385
4.657555639756099,1.1923416135026013,2.027632715041773,2.0577916969671524
5.789859394948109,1.288635077755179,2.1554156486109997,2.049102984801703
4.991026056542139,1.2139837536852434,2.0448875276485716,2.0725396198142465
3.1063018641024396,1.0035365636709657,1.738281509078382,2.1218017370995645
2.784534805156078,0.954514623563345,1.7429562736992688,2.102238580177625
2.0067096348835167,0.7775162109106813,1.6293555897962342,2.112639767458988
4.416890880243259,1.142519651657584,2.0129601938115327,2.0703343154341507
1.925740141647586,0.7933130626251033,1.5369011374149486,2.134583427415674
4.0469060534633226,1.122090360651184,1.9217390138111943,2.0873014670792625
3.0487612823822676,0.9829382813595677,1.7459569955851577,2.119597274556748
4.980354993360513,1.207505336984874,2.074865707937907,2.0563063738732006
3.4764071094558204,1.0488306000018235,1.8618505948875654,2.0856154672318583
2.162015977919158,0.8114714762154254,1.6821125191151787,2.0983856468194775
2.331040566830952,0.866832942345586,1.6378893419400524,2.1199534425019193
5.680154829461636,1.2839687715618935,2.1154914703324197,2.0621114520158756
4.081299304997775,1.1574933815897714,1.8313770735630612,2.1128041136884637
2.3594107635835093,0.8753517626389344,1.6509417672215203,2.119505205349664
2.1625794479427416,0.8406512201129028,1.545275989397222,2.145146499106581
4.29450372295854,1.1666995173823593,1.9660819715824231,2.071418465606911
2.838178889773597,0.9617691804307524,1.7533556179900023,2.101289362098187
4.486958521648086,1.1839124916762473,1.925561501271313,2.0968088566762946
2.4344984337007953,0.8908478303296213,1.633842767307947,2.1284996289721114
5.117597879381071,1.2176754865405894,2.056592567988612,2.0765870358119236
3.8974856663992075,1.1246252622684243,1.925959171865413,2.074539031203256
2.9360809546308615,0.9847874360406472,1.773740374524638,2.0974620254350023
2.570717708562184,0.9039166617254618,1.6674471070894505,2.129640848713137
2.090427359592533,0.7961323176003763,1.6424683015572459,2.114235239676266
3.497973621266421,1.0623903340690033,1.8396602691200628,2.0917314619376817
2.9462719539593802,0.9497828447551004,1.8289606094459625,2.0897978818747127
3.546796126046787,1.054191820468075,1.8766930853327195,2.0911894823061723
3.9147503763290477,1.0775517419084404,1.9294508802893169,2.0889325880040808
2.644652989463059,0.9463720859892839,1.6543225335312044,2.1257192034497927
3.9107015087800105,1.0749172120827084,1.964864578942663,2.07417906687015
1.8745902945861028,0.7614412744663267,1.5597855749084257,2.131222079727285
3.1984407030692723,1.0229995121980149,1.772716850121412,2.109310169118054
2.249564085960794,0.8673791806609161,1.598878958233887,2.135589245618596
3.5221275002083665,1.0800483855100977,1.863050490646335,2.0912241398641584
1.5774728158709481,0.6772901580358065,1.501652801760887,2.1230560931391484
2.9343335464570712,0.9745911127340516,1.7598564731353668,2.1073394365735285
2.5490736008413353,0.8925999421838299,1.737030556807523,2.096887555934056
5.342580566026209,1.2206836277681612,2.1403584725736806,2.0534682250954184
2.791677935637048,0.9243679354306569,1.7797087547675863,2.101755105760668
2.41030075724502,0.8949172896802,1.6646614613406248,2.1123896379872815
4.366690066169136,1.128840560091808,2.027230371425427,2.07045449232631
2.516528564466022,0.9092119244022907,1.6523484624316431,2.124906884068392
3.3581306704240137,1.0324982321634362,1.8839156931763212,2.0724810225347503
2.9895927886915916,0.9904342065857993,1.7920986670195291,2.08847222626243
3.4035279494829154,1.023612410429626,1.9007851736623933,2.0739963594504043
2.3979554800690615,0.8791619700483625,1.609217041888495,2.1365766809665945
2.1617663573825094,0.7821946170467855,1.7030403322369367,2.102460500746958
2.3248914569398917,0.8478554720104965,1.6870164977811446,2.1077857733637275
1.476991926350837,0.6526922141584153,1.4341946290503549,2.1453714698408426
2.009558008222957,0.8212206308859202,1.565885364923972,2.1235303059554127
3.0348068636069208,1.0016187979619704,1.755550117668078,2.1086144986404824
2.6661040513284715,0.917414686135945,1.7104385662058008,2.115607232541379
2.574558111951836,0.9154188896765785,1.6755536327974672,2.1156687552817726
3.393163046897191,1.030518379447258,1.8213844320953492,2.1027633601078923
3.451932379666203,1.031732498396325,1.8594850345444274,2.0888074103691725
3.9999638159973183,1.1018823777499784,2.0200124074791694,2.061756165183388
2.781751263948621,0.9325348788975258,1.7537488019888536,2.1069149200817745
2.0922055558069754,0.8466457072579335,1.4855310815132365,2.1596295093832896
3.1673664871952854,1.012959976834263,1.7909124092347808,2.0984479247551864
2.5985958678632612,0.9071352438770762,1.7805404015152422,2.0844134782530626
2.1305779106986344,0.8261869448417577,1.6346239482801008,2.119124794096421
5.063317526378951,1.2065257546573436,2.113159008086089,2.0497166570519756
2.563513660758205,0.8834757821815737,1.7823425699437456,2.0903556102211414
3.9398898759408807,1.0804027763928445,1.9374686247107296,2.083189606931677
3.4754677454750964,1.0405702529924619,1.884276159906336,2.0885447847042604
3.0682513819393886,0.9645429248278243,1.8989508561485,2.0719226865338096
1.5512067988485183,0.6871889567289564,1.4408539046929483,2.1422517820248155
3.1469914078974632,1.0156441086215373,1.7686447115707609,2.110372784678003
3.0955304232712493,1.0266593924260252,1.7408199318074875,2.1063296544530488
4.634471748449183,1.1960969377176214,1.9820338420614902,2.087184954503111
4.066016640035141,1.142074191302129,1.9174758905818146,2.0816457851705477
2.685394049871573,0.9250750087635838,1.731508293967812,2.1119938539526375
2.6254131825324984,0.9387373369024997,1.6593803215147755,2.127195996563106
5.244889872827373,1.2324800274662762,2.0901488989471693,2.0658764821766438
3.556674964124192,1.0602209779493088,1.8852071957255374,2.0883077996557358
3.1678199852584683,1.0059544573157972,1.8092772353797006,2.111535678080472
2.938962726268865,0.9869831080371877,1.7395365459175856,2.1096264104346907
4.618243712882859,1.1907780813446405,1.9619173693298975,2.086655519398506
5.415176538708812,1.2467700876033676,2.112877406461599,2.0665399985668604
4.406989865000758,1.1729681094840692,1.9612496596549656,2.082021566097798
3.1800477999098624,1.0055172459143022,1.8405865254915943,2.0878893820349527
5.2162175735942515,1.235154506393522,2.1520551241367434,2.0385694653324546
2.4091119206866107,0.885669607364199,1.656141477588693,2.1154286302514307
3.2958927099527897,1.045351883762512,1.7461918501824718,2.11085878733721
2.2591099120770246,0.8466604640723259,1.6449379583087944,2.118801398605173
2.3518760573738713,0.8827715746884369,1.6234167165749112,2.127756486735554
4.388872494147798,1.1573303101230186,1.9759154764466773,2.076530522519314
2.2829112393498456,0.8430944173511161,1.6581156715423,2.117190607346937
1.6251964354148312,0.6858538275913039,1.4823740164120327,2.1342716064751914
2.689032764321497,0.9353995814333751,1.7056324791654371,2.1155980496281144
2.460185900158437,0.9014487204817383,1.64993208503837,2.1246822057829937
2.9548819766422842,0.9901846609972113,1.7317583070021882,2.1081817445502904
3.373219448800527,1.0380935053724825,1.8473897761738136,2.09034409228728
2.3712125573547547,0.8824325442442382,1.6583759141628276,2.1137514929082717
2.5426122263437114,0.9301567314500363,1.6302128711167174,2.1300980613766063
3.113719372203119,0.9960038074731699,1.805072450347659,2.103386516322931
2.6554088029755665,0.9356284350348788,1.750314382416813,2.0879796918577505
4.147304041276823,1.1625177394319972,1.8560901978222522,2.1081867109360886
2.256111306166795,0.8445318751950389,1.6931625680254683,2.0985831873543663
3.3383313376796737,1.0260208725318467,1.8476019415814704,2.094174948740341
3.075791502274873,1.02575872176192,1.7501759873506508,2.109506234006062
4.008796477823703,1.1387532130326306,1.9085180411921971,2.0844969325887726
2.3302308024160414,0.8439199177350996,1.6888510965370225,2.109990360841266
4.267831917665407,1.1214336929311437,1.9891804858207969,2.072536120127993
2.2118295457759305,0.8414841444939438,1.6602356630361215,2.0998325485352205
6.292688754057186,1.3337443311545745,2.1593828824290853,2.052836028526857
2.3578095322527,0.87085326004895,1.6474005557506053,2.121989406369053
2.691167518157727,0.9259304494773037,1.7148930379714762,2.1231381359876145
2.9563294246969005,0.966220891587456,1.7622673559335693,2.1093231181614023
2.2544645486845165,0.8566424494174939,1.643567165253014,2.118296269108065
3.0885884160327066,1.0015607246852063,1.7727441400715955,2.102300481711363
2.595196330618028,0.872769165312955,1.7713244884197827,2.10188984595112
3.266394778021436,1.0365650086096443,1.8170783654422782,2.0981839477987285
4.093536841819006,1.138951344858868,1.932418931475474,2.086949094345329
2.0510513423437637,0.8123831632930905,1.5754916262357823,2.142222650637067
3.4723754013757127,1.0798175077707957,1.7777274241282395,2.1127040541600697
2.4849827948982908,0.9079025778258297,1.703884411894504,2.09743839742129
2.7473645742508377,0.9845375526308009,1.66547802651238,2.119014754118968
2.8519360328807166,0.9442307423260936,1.7484228938855377,2.1120118940167267
3.7400752467607288,1.060324733601932,1.975170431848548,2.070942365682784
1.957071049244875,0.8017218535840651,1.533149629425633,2.1388005634280884
2.5187418938131887,0.8932008593672317,1.7239302450543528,2.1016402025950414
4.039401425102822,1.101391584163607,1.9685112481583602,2.073406255023312
5.570923854013051,1.2584507116117591,2.10262304163825,2.0692730375691557
2.51561537417935,0.8834305042710615,1.776913480077128,2.0812050725073825
1.6895971724103995,0.7066991083684449,1.4922033537280455,2.149699613902777
2.1393363823120097,0.8189327905978923,1.6211940780709135,2.1172595993136767
1.3730290457489231,0.6091599582660956,1.4069812972724796,2.1625483040791775
1.1806094416961108,0.5606162020970848,1.3040065283706381,2.169220197118577
3.2874241936492568,1.0522898424729696,1.7913677744318117,2.1076552264754205
4.466112900106864,1.1515067474485012,2.013483770656829,2.0679448564535834
1.7170582211806302,0.7543911776640518,1.436712182781542,2.1508846103506505
3.8245410604075905,1.079249038091098,1.940188222774778,2.0809080202454773
2.884471818943167,0.967402806375272,1.7653266213413379,2.0962322656260817
5.4054234350637635,1.217023264400016,2.19253380719914,2.0375055594803695
3.4379168450203363,1.0658793237971402,1.7503660095528883,2.136457130966243
2.091623616785537,0.8038050909328789,1.5926347978164406,2.1338022739002587
3.5168282986175514,1.0848174407242943,1.8024173660766736,2.1031311760292573
5.555923045169632,1.2496721501938304,2.1694246296123207,2.046695124777022
3.359602708831255,1.0164772709247212,1.907303822812064,2.0790901390992067
4.914514869299679,1.2231912323148093,2.0656291250046688,2.0556552588042654
7.180632257161025,1.3858318053975656,2.2247987405344243,2.055036046317943
4.4397286518810875,1.168152424338147,1.992224880494232,2.069172563093045
2.9314118729145626,1.0160812403055972,1.658296878033089,2.1279115994174163
1.560137147514902,0.6641454168169443,1.4833727910137162,2.1395824738626774
3.4358689978966894,1.0502507313659124,1.8360198265667347,2.0897625627064227
2.9990626501204214,0.985503058694328,1.7192649673364626,2.134892879680298
3.6955388043055493,1.090063853268117,1.8627927435209521,2.097086231300158
3.6428542995068147,1.066854427828079,1.8730464176466672,2.0953583515648635
3.322975387308801,1.0273292051074687,1.837958234185874,2.0876535409906594
4.323067326639665,1.1421330381701778,2.019119488355418,2.0649139210775997
2.639594279363346,0.9441903070073453,1.6906399381744108,2.1160367670213756
3.640707650764699,1.0562003761487282,1.9208744257795245,2.075948014277887
3.6307041828801943,1.1066770311323804,1.8406101465791007,2.0965188305902456
2.6500061005541755,0.9400959002383229,1.6903157246484926,2.119250806094181
4.818333519418474,1.22087061505367,1.9684349748880159,2.0872903468088517
2.2878754489797424,0.8608180535143578,1.6411847453156423,2.1261492077266033
3.2402531290008865,1.0274442386715015,1.8009385199803476,2.107179303265338
3.0074073522754525,0.9772936137637415,1.8122304746952629,2.0952822593044256
3.969914028193551,1.113268193229957,1.8940562365192577,2.092021352289455
1.1422170598060295,0.5331937115006217,1.343782616410781,2.1468667796465426
3.8272630770855818,1.1100143057992513,1.9252746130973228,2.0706077051860885
1.308591417713155,0.5928994689541874,1.3745882427559872,2.16038102044946
5.556989979502986,1.2846033370071928,2.070208887249761,2.0794584740173105
4.444477226075195,1.1452192930122784,1.98961032803533,2.0799887573204603
4.142863120851841,1.123188512848487,1.9466713939587676,2.0862349017460113
1.965529967647058,0.8090633690892634,1.5032713924721162,2.1504191255197855
3.877097197904656,1.1216451272709214,1.8924462709886303,2.0866777037467736
2.5953186640795405,0.9209988120704752,1.6878602002064607,2.116132537110911
3.1282563948713213,0.9939222325641173,1.8291167940886928,2.096964813914272
3.6671618392869627,1.066413920438278,1.9290285632877815,2.0699006492654033
3.494184154820127,1.0487696321243691,1.8797588488137196,2.077863218337621
2.464776913305786,0.9008980334559282,1.6612415171504358,2.119747295814764
2.9749572040208743,0.9961688577329526,1.7661087807508837,2.1090606573789605
2.2175487961621982,0.8629520447044736,1.586112147246794,2.1294514742220287
2.4955027533340064,0.9036681834964214,1.6826694416643861,2.1071387904107732
1.3804933031182465,0.622786787684783,1.4138437808027535,2.1542371735942485
1.7980552127062075,0.7521946512761567,1.5058671080769486,2.137230631014544
2.7810895075303277,0.9422522353180378,1.7331813427552547,2.112490986200004
3.0919748219277223,1.004753857982696,1.7726338744057346,2.11021982782697
1.6189412741701166,0.7064465891955994,1.4670722354414176,2.1474728504959186
3.5350682659426913,1.0605681487144427,1.9034747155416785,2.0707533328105057
3.843182937146204,1.0819063035136633,1.9835582711246205,2.0685727244974843
4.487223367681341,1.1888636636627883,1.9683966671325184,2.077222250196749
2.5172636259897745,0.8806474751104604,1.757266756480557,2.0927754265172496
2.6752025428369235,0.8978742025520109,1.8183595784800142,2.077804078767646
8.839063884502155,1.4659462943450121,2.358914054769449,2.0446121094566165
3.494804857477115,1.060174825026604,1.825618686130653,2.0955688004375452
2.0642678298353627,0.8511299799694184,1.4844419039260115,2.153794452366926
4.293421935211458,1.171637454638723,1.9150164822534301,2.0838887564006
2.9028214001562307,0.9420408637906725,1.799053781822452,2.1066421528889245
4.946814941193676,1.241400068631738,2.0561225077148375,2.058759264338345
3.3490568060924515,1.0485263866694072,1.7950403149447998,2.1069286786820727
2.313081440001745,0.8617404623455045,1.663518971073665,2.117153675176024
4.105014540978025,1.0932964557148992,2.0315539141347605,2.0682700075856157
3.568411178478862,1.0791641390363163,1.8469083245562719,2.1014659681361616
2.6630323487822873,0.936127063628021,1.717765086509427,2.1079450467398613
2.616068276587631,0.9209470971284915,1.719955087278893,2.1074381319423376
2.5263972778657515,0.9350473536017507,1.6273463376039374,2.124203404123489
3.4782665492366664,1.0435199959699832,1.9007615809454914,2.072866425360888
2.754915802545574,0.9359258762627004,1.7383273040032188,2.108746726706504
2.7691840785268687,0.9591799884628711,1.7464467508934194,2.104526127078636
2.6768434430803185,0.9358049670229541,1.7720816487218154,2.093501244061752
2.9406633062281466,0.959507840006291,1.7320650544145184,2.1173943815691896
2.5473858941108762,0.8992254399727821,1.7003672408868578,2.106043976076943
3.4419111557699744,1.0625999562111894,1.7983863096366837,2.1081119427738964
2.9080385822315504,0.9552684200250706,1.782412655661541,2.1032260367953293
3.8121797812832177,1.0996184947183574,1.9364064471002689,2.0807758850503
7.238925796467639,1.3849771724784945,2.2210776561642325,2.052225610480324
3.368066858545659,1.0573864503402746,1.7861876496305173,2.110265383199104
3.5331153154814148,1.0836385660128824,1.8497494500358431,2.086894978345069
3.91193858510665,1.122696769919086,1.8506629770000396,2.0918929798401718
3.1797690385985513,1.0238839078037327,1.774758245075433,2.096611633295209
3.885212359886574,1.1109688838372724,1.8664800023051953,2.099461975058383
3.8543246797368673,1.1440718217749084,1.8325962462250127,2.098713925260187
4.899194424869309,1.2126145527195362,2.0399122320978615,2.06705804794417
3.3171960605294664,1.0324959560082323,1.8492809668885002,2.087944773661755
3.314927207536533,1.039825287139583,1.8423288379778078,2.0926865676635806
1.815628153607382,0.7480301443166942,1.5136385040885123,2.145824202094961
3.4407335894019173,1.0457631496028716,1.8328216620282352,2.108740218700869
3.38385397519598,1.0472412772200173,1.8157353190459669,2.100825306539148
3.0212659637973216,0.9754478577540816,1.8633623687846346,2.072644785517153
3.3119045675329977,1.0350042474009231,1.8329245089621893,2.0929894041893897
3.2209540425275165,0.9866182978306743,1.8741013428050437,2.0824894513772323
8.340159354605047,1.4857199489862993,2.2163247445715433,2.065195026481739
2.92834057145123,0.9764357821288981,1.7340687448031122,2.117814820972186
3.522826839112263,1.0716053699149566,1.838195109959372,2.094092758078659
3.3373648296713867,1.0092882859066776,1.8799310811505043,2.0926354868082075
2.62292159223632,0.9370725570402985,1.6910106040566724,2.1113882861770303
2.0077959023576453,0.8057774724033989,1.6205020826525323,2.1006383561569124
3.0616147677977485,0.9702241008052138,1.8202668986646635,2.090203013161254
3.700483873563963,1.0451258888184924,2.0086625898929134,2.0610311537783783
2.3610338300795966,0.8289521995155054,1.775619966874808,2.090960230766462
2.3460827382609173,0.893057487076736,1.5992449375977604,2.1309611985115877
4.049624744588187,1.1165561297492155,2.008020827011802,2.0654806215412855
4.7703151644688075,1.2280952711906747,1.9603986151699682,2.076825996976117
1.828976480489546,0.733793453663167,1.5909611047233128,2.120762699696142
1.5000575027063752,0.6500297394369999,1.4829770515715721,2.129980229038401
3.7354611760288403,1.0951345000441715,1.8604113411405527,2.0946346322984213
2.6316675118807646,0.9281330015068413,1.6938195638987101,2.1069066866454014
3.293390887023132,1.015969462528759,1.8217579608763192,2.1058750895871143
3.0342901352891087,0.9634833776319116,1.8162313257299543,2.1027475457587945
3.3201174203398907,1.0114469057286395,1.8727252863307369,2.09051319474203
3.038095351368747,1.0041193397577959,1.7849819748187687,2.0940023269182366
2.6587744574718153,0.9435778045597205,1.6311195409557808,2.1507737987210964
2.0446886196673804,0.8213716415265324,1.516993423317107,2.1599019511273405
4.819454374854378,1.196677917329656,2.058841720528982,2.066679610426582
1.8856732928313384,0.7852051110022917,1.4774913361465167,2.149755929005466
3.092847691535245,0.9794355190443622,1.8596643765635699,2.0744411351417544
2.6798974041139467,0.9530036833715421,1.726007700057728,2.1017812691153757
3.375099791570938,1.0630804000815748,1.7734457359312772,2.113990134932589
2.5973507929268056,0.9129908549924652,1.7414140568335261,2.097697254419972
3.3802147493408454,1.071426620572726,1.7407685013141143,2.1264639030875028
